COD_BARRAS,PRODUTO_ID,NOMEORDER,FORNECEDOR,LOCALIZACAO,TRIBUTACAO,NCM,ALIQUOTA_NCM,CST_PIS,CST_COFINS,NATUREZA_RECEITA_PIS_COFINS,PADRAO_COMISSAO,DESCONTO_MAXIMO,QUANTIDADEORDER,TABELA,VENDA,PROMOCAO,VALOR_ULT_COMPRA,MARGEM,TOTAL_PRVENDA,TOTAL_PRPROMOCAO,TOTAL_PRCOMPRA,VALOR
7897947600447,44233,VITA MUNE MULHER FR C/ 60 CPR,PERFUMARIA HIGIENE E LIMPEZA,,18.0%,21069030,0,1,1,,0,5,0,,"24,89999962",0,"5,989999771","315,6928309",0,0,0,"24,89999962"
7897947600430,44232,VITA MUNE MULHER FR C/ 60 CPR,PERFUMARIA HIGIENE E LIMPEZA,,18.0%,21069090,0,1,1,,0,5,0,,"24,89999962",0,"5,989999771","315,6928309",0,0,0,"24,89999962"
7898602960760,36169,VITA SEIVA OLEO DE ARGAN AMPOLA 10 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"48.0,47",4,4,202,0,5,0,,"3.0,5","3.0,5","2,502500057","39,86013666",0,0,0,"3.0,5"
7898922218282,36170,VITA SEIVA VITAMINA (A) AMPOLA 10 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"48.0,47",4,4,202,0,5,0,,"1,799999952",0,"1,133749962","58,765161",0,0,0,"1,799999952"
7898922218299,16913,VITA SEIVA VITAMINA (E) AMPOLA 10 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"48.0,47",4,4,202,0,0,0,,"1,799999952",0,"1,133749962","58,765161",0,0,0,"1,799999952"
7896006298236,8735,VITA SENIOR C/30 CAPS GEL,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,32.000009,1,1,,0,10,0,,"52,09000015",0,"14,61999989","256,2927535",0,0,0,"52,09000015"
7896006210900,39525,VITA SENIOR CX C/30 CAPS GELATINOSA,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,0,1,1,,0,0,3,,"55,29000092","31,98999977","18,89500046","69,30404338","165,8700027","95,96999931","56,68500137","31,98999977"
7896006212263,41256,VITA SUPRAZ CX C/60 CPR,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,0,1,1,,0,0,4,,"57,81999969","49,99000168","27,8845005","79,27522737","231,2799988","199,9600067","111,538002","49,99000168"
7896006227021,43979,VITA SUPRAZ HAIR CX C/60 CPR,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,0,1,1,,3,15,0,,"39,90000153",0,"21,03000069","89,72895969",0,0,0,"39,90000153"
7896006212355,41560,VITA SUPRAZ HOMEM FR 60 CPR,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,0,1,1,,0,0,0,,"49,99000168",0,"29,67000008","68,48669211",0,0,0,"49,99000168"
7896006212379,43652,VITA SUPRAZ MULHER FR 60 CPR,UNIAO QUIMICA COMERCIAL,,18.0%,21069030,0,1,1,,0,0,1,,"49,99000168",0,"29,68000031","68,42992306","49,99000168",0,"29,68000031","49,99000168"
7897129303937,31578,VITACID ACNE BG 25 G,THERASKIN / IGEFARMA,,ST,30042049,32.000009,4,4,201,0,10,0,"0.0,62","110,6200027",0,"61,15999985","80,86985452",0,0,0,"110,6200027"
7897129300509,18312,VITACID CREME,THERASKIN / IGEFARMA,,ST,30045060,32.000009,4,4,201,0,10,0,"60.0,7","60,70000076",0,"22,86000061","165,5293051",0,0,0,"60,70000076"
7897129300516,19726,"VITACID GEL 0,025% TUBO 25 G",THERASKIN / IGEFARMA,,ST,30045060,32.000009,4,4,201,0,10,0,"42.0,47","42,47000122",0,"23,28000069","82,43127134",0,0,0,"42,47000122"
7897129302541,19725,VITACID PLUS,THERASKIN / IGEFARMA,,ST,30045060,32.000009,4,4,201,0,10,0,"0.0,24","140,2400055",0,"54,81999969","155,8190556",0,0,0,"140,2400055"
7897129303579,31579,VITACID XT,THERASKIN / IGEFARMA,,ST,30045060,32.000009,4,4,201,0,15,0,"0.0,27","75,26999664",0,"25,11000061","199,7610307",0,0,0,"75,26999664"
7899095221727,39840,VITACIN 1 G PO CX C/10 ENVELOPES SABOR LARANJA,GEOLAB IND. FARMACEUTICA LTDA,,ST,30045090,0,4,4,201,0,10,0,,"23,09000015","9,899999619","3,694444418","167,9699164",0,0,0,"9,899999619"
7896676410723,21279,VITADERME,POPULAR,,ST,33059000,32.000009,4,4,202,0,10,0,,"59,75999832",0,"31.0,5","89,71428039",0,0,0,"59,75999832"
7898075310574,7417,VITADOZE (VITAMINA B12) CX.50 AMP D,NECKERMAN / CIMED,,ST,30045090,0,4,4,201,0,10,0,,"82,94000244",0,"62,36000061","33,00192692",0,0,0,"82,94000244"
7898049791309,30938,VITAGLOS,VITAPAN,,ST,30045090,0,4,4,201,0,10,0,,"672,3599854",0,"370,3299866","81,55699234",0,0,0,"672,3599854"
7898049793914,12408,VITAGLOS POM.TB C/45GR,VITAPAN,,ST,30045090,0,4,4,201,0,10,0,,"12,07999992",0,"8,529999733","41,617823",0,0,0,"12,07999992"
7898049794997,30937,VITAL COLIRIO,VITAPAN,,ST,30049099,0,4,4,201,0,10,0,,"11,42000008",0,"6,900000095","65,50724519",0,0,0,"11,42000008"
7896004705507,6997,VITALER DRG CX C/30,EMS,,ST,30049099,0,4,4,201,0,10,0,,"13,52999973",0,"10,18000031","32,90765548",0,0,0,"13,52999973"
7896004705514,6996,VITALER SOL FR C/120 ML,EMS,,ST,30049099,0,4,4,201,0,10,0,,"12,35999966",0,"9,289999962","33,04628318",0,0,0,"12,35999966"
17898928148146,39246,VITALON 6 CEREAIS SACHE 200 G,ALIMENTO,,ST,19011030,0,1,1,,0,0,0,,4,4,"2,575833321","55,28955107",0,0,0,4
17898928148023,39279,VITALON MINGUA ARROZ SACHE 200 G,ALIMENTO,,ST,19011030,0,1,1,,0,0,0,,3,3,"1,889999986","58,73015993",0,0,0,3
17898928148061,39185,VITALON MINGUA MIHO SACHE 200 G,ALIMENTO,,ST,19011030,0,1,1,,0,0,0,,4,4,"2,575833321","55,28955107",0,0,0,4
7896261011328,22547,VITALUX PLUS 5MG C/40,NOVARTIS,,18.0%,21069030,32.000009,1,1,,0,10,0,,"119,1299973",0,"65,01999664","83,22055276",0,0,0,"119,1299973"
7897852900588,16590,VITAMICE,GREEN PHARMA,,18.0%,21069030,0,1,1,,0,10,0,,"7,730000019",0,"5,360000134","44,21641467",0,0,0,"7,730000019"
7898133135606,28283,VITAMIN E 400 MG CX C/30 CPR,NATULAB LTDA,,ST,30045090,32.000009,4,4,201,0,10,0,,"44,86000061","10,60000038","10,16499996","4,279394208",0,0,0,"10,60000038"
7898623353282,40329,VITAMIN POWE C/ZINCO (MG FARMA) FR 60 CAPS,MCG SUPLEMENTOS ALIMENTARES LTDA,,18.0%,21069030,0,1,1,,0,0,0,,"27,89999962","24,98999977","9,989999771","150,1501536",0,0,0,"24,98999977"
7898623353343,40330,VITAMIN POWER MULHER (MG FARMA) FR 60 CAPS,MCG SUPLEMENTOS ALIMENTARES LTDA,,18.0%,21069030,0,1,1,,0,0,0,,"24,98999977","19,89999962","9,989999771","99,19919994",0,0,0,"19,89999962"
7896004705361,7074,VITAMINA A E D POM 1 X 25 GRS,EMS,,ST,30049099,0,4,4,201,0,10,0,,"7,639999866",0,"5,679999828","34,50704397",0,0,0,"7,639999866"
7896714240831,7004,VITAMINA B 12 1000 MCG CX C/50 AMP,NEO QUIMICA,,ST,30045090,0,4,4,201,0,10,0,,0.000001,0,0,0,0,0,0,0
7896714205632,29226,VITAMINA B1 300 MG CX C/30 CPR,NEO QUIMICA,,ST,30045090,32.000009,4,4,201,3,0,0,"29.0,16","29,15999985","22.0,5","15,56000042","44,60153852",0,0,0,"22.0,5"
7898303263122,45150,"VITAMINA B12 (HERBAMED) 2,4 MCG FR C/ 60 CAPS",HERBAMED,,18.0%,21069030,0,1,1,,0,0,0,,"71,59999847","29,98999977","15,93000031","88,26113746",0,0,0,"29,98999977"
7898615892645,44978,"VITAMINA B12 (LA SAN DAY) 9,94 MCG CX C/30 CAPS",DIVINOPOLIS COMERCIO DE MEDICAMENTOS,,18.0%,21069030,0,1,1,,0,0,0,,"34,99000168",0,"21,27499962","64,46534574",0,0,0,"34,99000168"
7898615893567,44931,"VITAMINA B12 (LA SAN DAY) 9,94 MCG CX L 90 P 60",DIVINOPOLIS COMERCIO DE MEDICAMENTOS,,18.0%,21069030,0,1,1,,0,0,0,,"72,98000336","64,98999786","39,45000076","64,74016884",0,0,0,"64,98999786"
7898593050488,44932,"VITAMINA B12 (MAXINUTRI) 9,94 MCG FR C/ 60 CAPS",ORIENTE FARMACEUTICA COM. IMP. E EXP. LTDA-FILIAL,,18.0%,21069030,0,1,1,,0,0,0,,"29,98999977",0,"16,13999939","85,81165369",0,0,0,"29,98999977"
7899799609685,42805,VITAMINA BELA RECATADA EXPRESS 30 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"14,98999977",0,"11,60000038","29,22413171",0,0,0,"14,98999977"
7896004714837,8716,VITAMINA C (CENEVIT) 2G TUBO C/10,LEGRAND / EMS,,18.0%,21069030,32.000009,1,1,,0,10,0,"31.0,31","31,30999947",0,"11,86999989","163,7742188",0,0,0,"31,30999947"
7898632770476,43228,VITAMINA C (VIDERA 7) 500 MG POTE 60 CAPS,ALIMENTO,,ST,30045090,0,4,4,201,0,0,0,,"28,89999962",0,"19,01833344","51,95863358",0,0,0,"28,89999962"
7898598530695,44968,VITAMINA C + ZN (NUTRALINE) 1G FR C/10 CPR EFERV,NUTRI CORP FARMACEUTICA LTDA,,18.0%,21069030,0,1,1,,0,0,0,,"16,89999962",0,"5,039999962","235,3174553",0,0,0,"16,89999962"
7898277713326,42685,VITAMINA C 200 MG/ML FR GTS 20 ML,ARTE NATIVA,,18.0%,21069030,0,1,1,,0,0,0,,"9,979999542","7.0,5","1,978333354","279,1069885",0,0,0,"7.0,5"
7899620914070,43807,VITAMINA C 200 MG/ML FR GTS 20 ML,GLOBO,,18.0%,21069030,0,1,1,,3,15,0,,"9,989999771",0,"1.0,5","565,9999847",0,0,0,"9,989999771"
7891142197467,7009,VITAMINA C 500 MG COM EST C/20,MANTECORP,,ST,30045090,0,4,4,201,0,10,0,,"8,329999924",0,"6,260000229","33,06708657",0,0,0,"8,329999924"
7896862910068,7006,VITAMINA C 500 MG CX C/20 CPR,MED QUIMICA IND. FARM. LTDA,,ST,30045090,32.000009,4,4,201,0,10,0,,"13.0,75","11.0,5","6,037499905","90,47619348",0,0,0,"11.0,5"
7896112402572,46012,VITAMINA C 500MG C/60CAP,BIOLAB SANUS,,18.0%,21069030,0,1,1,,0,10,0,"0.0,92","36,91999817",20,"14,28999996","39,95801297",0,0,0,20
7897595600868,7323,VITAMINA C COMP CX C/20,HEXA FARMA,,ST,30045090,0,4,4,201,0,10,0,,"8,199999809",0,"6,170000076","32,90112979",0,0,0,"8,199999809"
7896862940034,7007,VITAMINA C GOTAS FR C/20 ML,MED QUIMICA IND. FARM. LTDA,,ST,30045090,32.000009,4,4,201,0,10,0,,"7,929999828","7.0,5","0.0,625","185,7142857",0,0,0,"7.0,5"
7898079800255,7005,VITAMINA C GOTAS VD C/20ML,FARMEDICA,,ST,30045090,0,4,4,201,0,10,0,,"4,440000057",0,"3,339999914","32,93413687",0,0,0,"4,440000057"
7896714275277,45326,VITAMINA C NEO QUIMICA 10 CPR EFERVECENTES,NEO QUIMICA,,18.0%,21069030,0,1,1,,0,0,0,,"29,98999977",0,2,"1399,499989",0,0,0,"29,98999977"
7898957390885,42062,VITAMINA CAPILAR OLEO DE COCO (VITA SEIVA) 10 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"3,900000095","3,900000095","3,057916641","27,53781587",0,0,0,"3,900000095"
7897947616394,43185,VITAMINA D (CIMED) 1.000 U.I CX C/30 CPR,CIMED,,18.0%,21069030,0,1,1,,0,15,0,,"29,89999962","19,98999977","9,390000343","112,8860388",0,0,0,"19,98999977"
7896523227337,43465,VITAMINA D (CIMED) 50.000 U.I. CX C/4 CAPS GEL,CIMED,,ST,30045050,0,4,4,201,0,15,0,"0.0,82","59,81999969","59,90000153","21,09250069","183,9871972",0,0,0,"59,90000153"
7896112402299,43690,VITAMINA D3 (BIOLAB) 50.000 UI C/ 08 CAPS MOLES,BIOLAB SANUS,,ST,30045050,0,4,4,201,0,0,0,"117.0,5","117.0,5","89,90000153","37,46333313","139,9679741",0,0,0,"89,90000153"
7898615895431,46456,VITAMINA D3 (LA SAN DAY) 1000 UI/GOTA FR C/ 20ML,DIVINOPOLIS COMERCIO DE MEDICAMENTOS,,18.0%,21069030,0,,,,0,0,1,,"36,97000122","28,98999977","11,77999973","146,09508","36,97000122","28,98999977","11,77999973","28,98999977"
